Year.x,Player,School,Conf,G,Rushing.Avg,Rushing.TD,Receiving.Rec,Receiving.Avg,Receiving.TD,Scrimmage.Avg,Scrimmage.TD,Rushing.Yds.PG,Receiving.Yds.PG,Scrimmage.Yds.PG,Rushing.Att.PG,PPG.Off,SRS.SOS,Overall.Pct,NFL.Rushing.Avg,NFL.Rushing.Avg.Max
1996,Robert Holcombe,Illinois,Big Ten,11,4.9,12,23,10.5,1,5.4,13,116.45454545454545,21.90909090909091,138.36363636363637,23.636363636363637,17.3,6.49,0.182,3.45,5.1
1996,Sedrick Shaw,Iowa,Big Ten,10,4.9,8,13,6,1,5,9,100.3,7.8,108.1,20.4,28.3,5.32,0.75,4,4.9
1996,Travis Prentice,Miami (OH),MAC,11,4.9,12,1,7,0,4.9,12,54.63636363636363,0.6363636363636364,55.27272727272727,11.181818181818182,24.8,-8.12,0.545,1.95,3
1996,Brock Olivo,Missouri,Big 12,11,4.8,5,22,7.5,2,5.1,7,68.0909090909091,15,83.0909090909091,14.272727272727273,25.3,4.79,0.455,3.5,6
1996,Amos Zereoue,West Virginia,Big East,11,4.7,9,16,3.7,1,4.6,10,94.0909090909091,5.363636363636363,99.45454545454545,20.181818181818183,22.6,1.46,0.667,3.314285714285714,5.2
1996,Tremayne Stephens,North Carolina State,ACC,11,4.7,5,7,8.1,0,4.8,5,70.0909090909091,5.181818181818182,75.27272727272727,15,24.4,4.38,0.273,3,3.5
1996,James Allen,Oklahoma,Big 12,11,4.7,2,18,8.4,1,5.1,3,69.81818181818181,13.818181818181818,83.63636363636364,14.818181818181818,23.2,3.81,0.273,3.82,4.7
1996,Chris Howard,Michigan,Big Ten,10,4.7,10,9,6.9,0,4.8,10,69.8,6.2,76,14.8,23.1,7.12,0.667,3,4.2
1996,Skip Hicks,UCLA,Pac-10,11,4.6,17,21,13.5,3,5.4,20,94,25.727272727272727,119.72727272727273,20.363636363636363,30,6.94,0.455,3.9,6.1
1996,Michael Blair,Ball State,MAC,11,4.6,8,13,13.1,0,5.3,8,61.81818181818182,15.454545454545455,77.27272727272727,13.363636363636363,24.7,-8.83,0.667,2.3,2.3
1996,Tavian Banks,Iowa,Big Ten,11,4.6,9,21,6.5,1,4.8,10,54.45454545454545,12.454545454545455,66.9090909090909,11.909090909090908,28.3,5.32,0.75,4.5,5.4
1996,June Henley,Kansas,Big 12,10,4.5,17,22,9.8,1,4.8,18,134.9,21.5,156.4,30.2,27.3,4.5,0.364,3.6,3.6
1996,Sedrick Irvin,Michigan State,Big Ten,12,4.5,16,40,8.4,2,5.1,18,88.91666666666667,28.083333333333332,117,19.75,29.8,5.16,0.5,4.550000000000001,5.4
1996,Jay Graham,Tennessee,SEC,11,4.5,11,12,6.1,1,4.6,12,72.45454545454545,6.636363636363637,79.0909090909091,16.272727272727273,36.4,2.78,0.833,3.35,3.7
1996,Kenyon Cotton,Louisiana,Ind,11,4.4,7,11,9.7,1,4.7,8,78,9.727272727272727,87.72727272727273,17.636363636363637,27.6,0.75,0.455,2.5,4
1996,John Avery,Ole Miss,SEC,11,4.4,5,16,6.2,0,4.5,5,71.63636363636364,9,80.63636363636364,16.454545454545453,18.5,-0.21,0.455,2.566666666666667,4.2
1996,Corey Walker,Arkansas State,Ind,9,4.4,9,35,7.3,3,4.9,12,72,28.333333333333332,100.33333333333333,16.444444444444443,24.7,-7.87,0.364,4.6,4.6
1996,Robert Edwards,Georgia,SEC,11,4.3,9,23,8.7,1,4.8,10,72.72727272727273,18.09090909090909,90.81818181818181,16.727272727272727,20.9,6.01,0.455,4.6,5.4
1996,Leon Johnson,North Carolina,ACC,11,3.8,10,39,9.8,0,4.6,10,83,34.63636363636363,117.63636363636364,22,29.8,2.97,0.833,4.083333333333333,6.5
1996,Harold Shaw,Southern Mississippi,CUSA,11,2.7,8,6,5,1,2.8,9,44.18181818181818,2.727272727272727,46.90909090909091,16.181818181818183,26.1,3.32,0.727,1.9500000000000002,2.6
1997,Cecil Collins,LSU,SEC,4,8.3,3,1,11,0,8.3,3,149,2.75,151.75,18,31.1,4.76,0.75,3.2,3.2
1997,Kevin McDougal,Colorado State,WAC,12,7.4,13,12,8.3,1,7.5,14,92.58333333333333,8.333333333333334,100.91666666666667,12.5,36.7,-2.85,0.846,2.8,2.8
1997,James Jackson,Miami (FL),Big East,9,7.3,6,10,5.2,0,7.1,6,66.11111111111111,5.777777777777778,71.88888888888889,9,28.5,-3.31,0.455,4.12,6.8
1997,Ricky Williams,Texas,Big 12,11,6.8,25,20,7.5,0,6.8,25,172.0909090909091,13.636363636363637,185.72727272727272,25.363636363636363,25.7,0.1,0.364,3.8615384615384616,4.8
1997,Ahman Green,Nebraska,Big 12,12,6.8,22,14,7.5,0,6.8,22,156.41666666666666,8.75,165.16666666666666,23.166666666666668,46.7,2.53,1,4.391666666666667,6
1997,Tavian Banks,Iowa,Big Ten,11,6.7,17,18,11.1,2,7,19,149,18.181818181818183,167.1818181818182,22.363636363636363,34.3,-0.81,0.583,4.5,5.4
1997,Mike Cloud,Boston College,Big East,10,6.5,8,20,11.3,1,7.1,9,88.6,22.5,111.1,13.6,21.5,-2.65,0.364,3.9571428571428573,7.7
1997,Damon Washington,Colorado State,WAC,12,6.2,8,14,5.2,0,6.1,8,92.66666666666667,6.083333333333333,98.75,15,36.7,-2.85,0.846,3.2,3.2
1997,Rashaan Shehee,Washington,Pac-10,8,6.2,8,15,9.7,1,6.5,9,107.75,18.25,126,17.375,35,8.07,0.667,3.1500000000000004,3.7
1997,J.R. Redmond,Arizona State,Pac-10,10,6.1,7,15,12.4,1,6.7,8,86.5,18.6,105.1,14.2,27,3.85,0.75,3.22,5.7
1997,Curtis Enis,Penn State,Big Ten,12,6,19,25,8.6,1,6.2,20,113.58333333333333,17.916666666666668,131.5,19,30.5,2.4,0.75,3.45,3.7
1997,Fred Taylor,Florida,SEC,11,6,13,24,9.9,0,6.4,13,117.45454545454545,21.636363636363637,139.0909090909091,19.454545454545453,35.8,8.9,0.833,4.469230769230769,5.4
1997,Edgerrin James,Miami (FL),Big East,10,6,13,19,13.2,1,6.6,14,109.8,25,134.8,18.4,28.5,-3.31,0.455,3.9363636363636365,4.6
1997,Doug Chapman,Marshall,MAC,13,6,11,17,6.4,1,6.1,12,81.53846153846153,8.307692307692308,89.84615384615384,13.538461538461538,37.2,-6.22,0.769,4.233333333333333,7.4
1997,Jamal Lewis,Tennessee,SEC,12,5.9,7,23,11.6,2,6.4,9,113.66666666666667,22.166666666666668,135.83333333333334,19.333333333333332,32.9,10.56,0.846,4.088888888888889,5.3
1997,De'Mond Parker,Oklahoma,Big 12,12,5.9,6,11,12.7,0,6.3,6,95.25,11.666666666666666,106.91666666666667,16.166666666666668,19.3,2.34,0.333,4.9,5.1
1997,Rondell Mealey,LSU,SEC,11,5.9,7,7,8.6,0,6.1,7,60.36363636363637,5.454545454545454,65.81818181818181,10.181818181818182,31.1,4.76,0.75,3.3499999999999996,3.4
1997,Trung Canidate,Arizona,Pac-10,8,5.8,4,3,8,0,5.9,4,100.5,3,103.5,17.25,26.4,6.66,0.583,3.675,5.7
1997,Amos Zereoue,West Virginia,Big East,11,5.7,18,16,8.2,0,5.8,18,144.45454545454547,11.909090909090908,156.36363636363637,25.545454545454547,30,-2.63,0.583,3.314285714285714,5.2
1997,Kevin Faulk,LSU,SEC,9,5.6,15,16,5.8,0,5.6,15,127.11111111111111,10.333333333333334,137.44444444444446,22.77777777777778,31.1,4.76,0.75,4.384615384615385,6.1
1997,Tremayne Stephens,North Carolina State,ACC,11,5.6,10,17,8.6,0,5.8,10,103.81818181818181,13.363636363636363,117.18181818181819,18.545454545454547,29.5,3.22,0.545,3,3.5
1997,Travis Minor,Florida State,ACC,11,5.6,9,27,7.7,2,6,11,56.63636363636363,18.818181818181817,75.45454545454545,10.181818181818182,39,6.88,0.917,3.8375,4.8
1997,Michael Wiley,Ohio State,Big Ten,13,5.6,6,9,9.2,0,5.9,6,45.23076923076923,6.384615384615385,51.61538461538461,8.076923076923077,30.3,4.18,0.769,6.2,7.6
1997,Ron Dayne,Wisconsin,Big Ten,11,5.5,15,10,11.7,0,5.8,15,132.45454545454547,10.636363636363637,143.0909090909091,23.90909090909091,22.4,1.58,0.615,3.8857142857142857,5.1
1997,Robert Edwards,Georgia,SEC,10,5.5,12,23,9.3,1,6,13,90.8,21.4,112.2,16.5,31.7,5.59,0.833,4.6,5.4
1997,Chris Fuamatu-Ma'afala,Utah,WAC,11,5.3,4,4,9.8,1,5.4,5,74,3.5454545454545454,77.54545454545455,14,23,-4.66,0.545,4.542857142857143,7.1
1997,Troy Hambrick,South Carolina,SEC,11,5.3,5,18,7.9,0,5.6,5,54.90909090909091,13,67.9090909090909,10.454545454545455,23.5,8.94,0.455,4.175,4.7
1997,Travis Prentice,Miami (OH),MAC,11,5.2,25,23,6,0,5.3,25,140.8181818181818,12.545454545454545,153.36363636363637,26.90909090909091,37.5,-5.85,0.727,1.95,3
1997,Sedrick Irvin,Michigan State,Big Ten,12,5.2,9,40,8.7,4,5.7,13,105.83333333333333,28.833333333333332,134.66666666666666,20.5,28.5,4.05,0.583,4.550000000000001,5.4
1997,John Avery,Ole Miss,SEC,9,5.2,7,19,5.9,0,5.3,7,95.77777777777777,12.555555555555555,108.33333333333333,18.444444444444443,22.3,8.25,0.667,2.566666666666667,4.2
1997,Skip Hicks,UCLA,Pac-10,12,5,22,22,17.7,4,6,26,106.83333333333333,32.416666666666664,139.25,21.5,39.8,6.2,0.833,3.9,6.1
1997,James Johnson,Mississippi State,SEC,11,4.9,12,5,11.2,0,5.1,12,97.18181818181819,5.090909090909091,102.27272727272727,19.727272727272727,20.5,6.09,0.636,3.2,3.2
1997,Stacey Mack,Temple,Big East,11,4.9,10,23,10,0,5.5,10,76.54545454545455,20.818181818181817,97.36363636363636,15.727272727272727,19.3,-2.46,0.273,3.92,5.7
1997,Autry Denson,Notre Dame,Ind,12,4.8,12,30,5.8,1,4.9,13,105.66666666666667,14.583333333333334,120.25,22,21.7,5.31,0.538,3,4
1997,Chris Howard,Michigan,Big Ten,11,4.8,7,35,7.5,1,5.3,8,78.9090909090909,23.90909090909091,102.81818181818181,16.363636363636363,26.8,4.47,1,3,4.2
1997,Frank Moreau,Louisville,CUSA,11,4.8,5,10,4.5,0,4.8,5,52.09090909090909,4.090909090909091,56.18181818181818,10.909090909090908,22.3,-1.25,0.091,3.05,3.4
1997,Dee Brown,Syracuse,Big East,12,4.7,8,5,10.6,0,4.9,8,46.25,4.416666666666667,50.666666666666664,9.833333333333334,33.9,-2.13,0.692,2.966666666666667,3.5
1997,Jermaine Fazande,Oklahoma,Big 12,12,4.7,5,0,0,0,4.7,5,40.916666666666664,0,40.916666666666664,8.75,19.3,2.34,0.333,3.55,4
1997,Shaun Alexander,Alabama,SEC,9,4.6,3,4,9.3,0,4.8,3,46.111111111111114,4.111111111111111,50.22222222222222,10,22.4,6.82,0.364,4.088888888888889,5.1
1997,Basil Mitchell,TCU,WAC,11,4.5,3,22,10.3,2,5.2,5,65.36363636363636,20.545454545454547,85.9090909090909,14.454545454545455,15.6,-2.58,0.091,4,4
1997,Lennox Gordon,New Mexico,WAC,9,4.5,4,11,3.5,0,4.4,4,54.888888888888886,4.333333333333333,59.22222222222222,12.333333333333334,31.1,-5.93,0.692,3.4,3.5
1997,Michael Pittman,Fresno State,WAC,11,4.4,8,32,8,2,4.9,10,96.0909090909091,23.181818181818183,119.27272727272727,21.636363636363637,26.5,-3.19,0.5,4.2,6.2
1997,Ricky Williams,Texas Tech,Big 12,11,4.4,3,10,13,0,4.9,3,81.27272727272727,11.818181818181818,93.0909090909091,18.272727272727273,22.3,0.96,0.545,3.8615384615384616,4.8
1997,Brock Olivo,Missouri,Big 12,11,4.4,11,13,7.4,1,4.6,12,61.63636363636363,8.727272727272727,70.36363636363636,14.090909090909092,32.7,1.88,0.583,3.5,6
1997,Robert Holcombe,Illinois,Big Ten,11,4.3,4,35,7.9,2,4.7,6,113.9090909090909,25.181818181818183,139.0909090909091,26.727272727272727,10.8,5.4,0,3.45,5.1
1997,Harold Shaw,Southern Mississippi,CUSA,12,4.3,16,26,5.7,0,4.4,16,87.08333333333333,12.25,99.33333333333333,20.416666666666668,28.1,-0.38,0.75,1.9500000000000002,2.6
1997,LaDainian Tomlinson,TCU,WAC,11,4.3,6,11,9.9,0,4.7,6,48.90909090909091,9.909090909090908,58.81818181818182,11.454545454545455,15.6,-2.58,0.091,4.2272727272727275,5.3
1997,Deuce McAllister,Ole Miss,SEC,11,4.3,4,7,10.1,0,4.7,4,36.54545454545455,6.454545454545454,43,8.545454545454545,22.3,8.25,0.667,4.2875,5.7
1997,Anthony Thomas,Michigan,Big Ten,11,4.1,5,21,9.8,0,4.9,5,48.09090909090909,18.636363636363637,66.72727272727273,11.818181818181818,26.8,4.47,1,3.3285714285714287,4.3
1997,Jonathan Linton,North Carolina,ACC,11,4,10,29,9.9,1,4.7,11,91.27272727272727,26,117.27272727272727,22.545454545454547,29,2.04,0.917,3.533333333333333,4.3
1997,Ken Oxendine,Virginia Tech,Big East,11,3.8,8,13,7.4,0,4,8,82.9090909090909,8.727272727272727,91.63636363636364,21.545454545454547,27,-3.79,0.583,3,3.2
1997,Elvis Joseph,Louisiana,Ind,11,3.8,4,4,5,0,3.9,4,48.36363636363637,1.8181818181818181,50.18181818181818,12.636363636363637,16,-3.26,0.091,4.3,4.3
1997,Paul Smith,UTEP,WAC,11,3.8,2,8,10.5,0,4.2,2,39.27272727272727,7.636363636363637,46.90909090909091,10.454545454545455,14.7,-3.91,0.364,4.575,6.8
1997,Thomas Jones,Virginia,ACC,11,3.4,4,17,7.5,1,3.8,5,62.90909090909091,11.545454545454545,74.45454545454545,18.272727272727273,25.2,4.33,0.636,3.875,4.6
1998,Reuben Droughns,Oregon,Pac-10,5,7.4,9,3,14.7,2,7.5,11,164.8,8.8,173.6,22.4,39.4,3.81,0.667,3.2285714285714286,4.5
1998,Trung Canidate,Arizona,Pac-10,11,7.3,10,9,21.2,0,8,10,110.9090909090909,17.363636363636363,128.27272727272728,15.181818181818182,33.8,0.93,0.923,3.675,5.7
1998,Basil Mitchell,TCU,WAC,11,6.7,6,10,5.1,0,6.6,6,101,4.636363636363637,105.63636363636364,15.090909090909092,22.3,-0.23,0.583,4,4
1998,James Jackson,Miami (FL),Big East,11,6.6,5,5,6,0,6.6,5,49.54545454545455,2.727272727272727,52.27272727272727,7.454545454545454,37.3,0.94,0.75,4.12,6.8
1998,Eric McCoo,Penn State,Big Ten,11,6.5,3,6,5.8,1,6.4,4,74.72727272727273,3.1818181818181817,77.9090909090909,11.545454545454545,26.4,5.29,0.75,6,6
1998,Joe Montgomery,Ohio State,Big Ten,12,6.5,7,2,0,0,6.4,7,63.833333333333336,0,63.833333333333336,9.833333333333334,35.8,4.77,0.917,3.3,4
1998,Michael Wiley,Ohio State,Big Ten,12,6.2,10,27,7.4,1,6.4,11,102.91666666666667,16.666666666666668,119.58333333333333,16.5,35.8,4.77,0.917,6.2,7.6
1998,Stacey Mack,Temple,Big East,11,6,4,7,15,2,6.5,6,68.0909090909091,9.545454545454545,77.63636363636364,11.363636363636363,18,-1.45,0.182,3.92,5.7
1998,Ricky Williams,Texas,Big 12,11,5.9,27,24,10.9,1,6.2,28,193.0909090909091,23.818181818181817,216.9090909090909,32.81818181818182,36.4,6.07,0.75,3.8615384615384616,4.8
1998,Edgerrin James,Miami (FL),Big East,11,5.9,17,17,15,2,6.5,19,128.72727272727272,23.181818181818183,151.9090909090909,22,37.3,0.94,0.75,3.9363636363636365,4.6
1998,James Johnson,Mississippi State,SEC,12,5.9,12,7,14,0,6.1,12,115.25,8.166666666666666,123.41666666666667,19.666666666666668,26.9,2.06,0.615,3.2,3.2
1998,Mike Cloud,Boston College,Big East,11,5.6,14,24,8.3,0,5.8,14,156.9090909090909,18,174.9090909090909,28,24.8,2.64,0.364,3.9571428571428573,7.7
1998,Kevin Faulk,LSU,SEC,11,5.6,12,22,13,3,6.2,15,116.27272727272727,26.09090909090909,142.36363636363637,20.818181818181817,30.6,4.57,0.364,4.384615384615385,6.1
1998,Correll Buckhalter,Nebraska,Big 12,12,5.6,8,13,6.8,0,5.7,8,66.58333333333333,7.333333333333333,73.91666666666667,11.833333333333334,31,6.52,0.692,4.4,5.4
1998,Thomas Jones,Virginia,ACC,11,5.5,13,28,6.4,2,5.6,15,118.45454545454545,16.272727272727273,134.72727272727272,21.636363636363637,29.8,2.63,0.75,3.875,4.6
1998,Travis Henry,Tennessee,SEC,11,5.5,7,4,7.8,0,5.6,7,88.18181818181819,2.8181818181818183,91,16,33.2,4.42,1,3.9714285714285715,4.5
1998,Chester Taylor,Toledo,MAC,10,5.5,5,10,13.6,1,6.2,6,57,13.6,70.6,10.3,19.1,-6.77,0.583,4.01,5.4
1998,De'Mond Parker,Oklahoma,Big 12,11,5.3,5,14,12.6,1,5.7,6,97.9090909090909,16,113.9090909090909,18.545454545454547,16.7,4.71,0.455,4.9,5.1
1998,J.R. Redmond,Arizona State,Pac-10,10,5.3,11,22,8.8,0,5.7,11,88.3,19.4,107.7,16.6,30.3,3.71,0.455,3.22,5.7
1998,Shyrone Stith,Virginia Tech,Big East,11,5.3,3,5,8.4,0,5.4,3,63.54545454545455,3.8181818181818183,67.36363636363636,12.090909090909092,31.8,0.19,0.75,2.8,2.8
1998,Ricky Williams,Texas Tech,Big 12,11,5.2,13,18,9.8,0,5.4,13,143.8181818181818,16,159.8181818181818,27.818181818181817,26.3,2.92,0.583,3.8615384615384616,4.8
1998,Ron Dayne,Wisconsin,Big Ten,11,5.2,15,6,7.5,0,5.2,15,138.63636363636363,4.090909090909091,142.72727272727272,26.818181818181817,31.8,1.78,0.917,3.8857142857142857,5.1
1998,Amos Zereoue,West Virginia,Big East,11,5.2,13,23,8,1,5.4,14,132.9090909090909,16.727272727272727,149.63636363636363,25.727272727272727,34.2,1.54,0.667,3.314285714285714,5.2
1998,Ronney Jenkins,Brigham Young,WAC,13,5.2,13,34,10.3,2,5.8,15,100.53846153846153,26.846153846153847,127.38461538461539,19.384615384615383,28.7,-3.64,0.643,-0.09999999999999998,0.8
1998,Anthony Thomas,Michigan,Big Ten,11,5.2,12,15,9.3,0,5.6,12,69.18181818181819,12.727272727272727,81.9090909090909,13.272727272727273,27.6,3.86,0.769,3.3285714285714287,4.3
1998,Kevin McDougal,Colorado State,WAC,7,5.2,4,8,6.5,0,5.3,4,78.14285714285714,7.428571428571429,85.57142857142857,15,28.8,-1.16,0.667,2.8,2.8
1998,Deuce McAllister,Ole Miss,SEC,11,5.1,7,18,8.6,0,5.4,7,98.36363636363636,14,112.36363636363636,19.272727272727273,23.3,-0.04,0.583,4.2875,5.7
1998,Leonard Henry,East Carolina,CUSA,10,5.1,4,2,9,0,5.1,4,63.4,1.8,65.2,12.5,24.9,-4.16,0.545,3.1,3.1
1998,LaDainian Tomlinson,TCU,WAC,11,5,8,6,5.7,0,5,8,65.18181818181819,3.090909090909091,68.27272727272727,13.090909090909092,22.3,-0.23,0.583,4.2272727272727275,5.3
1998,Travis Prentice,Miami (OH),MAC,11,4.9,19,11,9.7,1,5,20,162.45454545454547,9.727272727272727,172.1818181818182,33.18181818181818,28.8,-10.43,0.909,1.95,3
1998,Chad Morton,USC,Pac-10,11,4.9,6,18,7.6,1,5.2,7,89.54545454545455,12.363636363636363,101.9090909090909,18.09090909090909,26.6,6.12,0.615,8.075,22
1998,Troy Hambrick,South Carolina,SEC,10,4.9,4,22,7.5,0,5.2,4,70.1,16.6,86.7,14.4,18.8,3.32,0.091,4.175,4.7
1998,Olandis Gary,Georgia,SEC,11,4.9,10,10,11.7,0,5.3,10,63.45454545454545,10.636363636363637,74.0909090909091,13,24.3,2.68,0.75,4.36,6.2
1998,Mike Anderson,Utah,WAC,11,4.8,12,2,5.5,1,4.8,13,106.63636363636364,1,107.63636363636364,22.181818181818183,30.8,-6.24,0.636,4.38,5
1998,Joe Burns,Georgia Tech,ACC,11,4.8,5,13,7.2,0,5.1,5,43.09090909090909,8.545454545454545,51.63636363636363,8.909090909090908,35.5,1.7,0.833,2.6666666666666665,3.7
1998,Autry Denson,Notre Dame,Ind,11,4.7,15,6,13.5,0,4.9,15,106.9090909090909,7.363636363636363,114.27272727272727,22.818181818181817,27.3,3.66,0.75,3,4
1998,Marlon Barnes,Colorado,Big 12,6,4.7,3,1,16,0,4.8,3,95.33333333333333,2.6666666666666665,98,20.166666666666668,25.2,4.65,0.667,5.4,5.4
1998,Doug Chapman,Marshall,MAC,13,4.6,17,26,10.7,3,5.1,20,97.3076923076923,21.46153846153846,118.76923076923077,21.384615384615383,31.2,-11.89,0.923,4.233333333333333,7.4
1998,Shaun Alexander,Alabama,SEC,11,4.6,13,26,14.8,4,5.5,17,107.0909090909091,35,142.0909090909091,23.454545454545453,20.9,6.05,0.583,4.088888888888889,5.1
1998,Ken Simonton,Oregon State,Pac-10,11,4.6,13,16,4.9,0,4.6,13,93.45454545454545,7.181818181818182,100.63636363636364,20.363636363636363,26,4.05,0.455,2,2
1998,Travis Minor,Florida State,ACC,10,4.5,7,21,9,1,4.9,8,85.7,18.9,104.6,19.1,30.8,6.57,0.846,3.8375,4.8
1998,Paul Smith,UTEP,WAC,10,4.4,2,13,13.8,0,5.2,2,66,17.9,83.9,14.9,20.5,-2.45,0.273,4.575,6.8
1998,Damon Washington,Colorado State,WAC,10,4.4,5,11,5.5,0,4.5,5,64.5,6.1,70.6,14.7,28.8,-1.16,0.667,3.2,3.2
1998,Lennox Gordon,New Mexico,WAC,12,4.4,4,15,4.6,1,4.4,5,47.583333333333336,5.75,53.333333333333336,10.833333333333334,22.8,-5.12,0.25,3.4,3.5
1998,Kevan Barlow,Pitt,Big East,9,4.4,4,11,12.7,1,5.1,5,59.22222222222222,15.555555555555555,74.77777777777777,13.444444444444445,21.3,0.54,0.182,3.9,5.1
1998,Sedrick Irvin,Michigan State,Big Ten,12,4.3,10,28,7.5,0,4.6,10,97.25,17.5,114.75,22.666666666666668,28,5.8,0.5,4.550000000000001,5.4
1998,Mike Green,Houston,CUSA,11,4.3,3,3,22.7,0,4.8,3,39.54545454545455,6.181818181818182,45.72727272727273,9.181818181818182,23.1,1.19,0.273,4.05,4.7
1998,Ladell Betts,Iowa,Big Ten,11,3.6,5,20,13,0,4.5,5,61.72727272727273,23.545454545454547,85.27272727272727,17.09090909090909,15.6,5.08,0.273,3.8555555555555556,4.7
1998,Justin Fargas,Michigan,Big Ten,10,3.6,1,1,5,0,3.6,1,27.7,0.5,28.2,7.7,27.6,3.86,0.769,4.033333333333333,4.5
1998,Damien Anderson,Northwestern,Big Ten,12,3.3,4,10,7.9,0,3.5,4,44.75,6.583333333333333,51.333333333333336,13.666666666666666,17.8,2.72,0.25,3,3.8
1998,Tim Lester,Western Michigan,MAC,11,-0.7,1,0,0,0,-0.7,1,-4.454545454545454,0,-4.454545454545454,6.363636363636363,32.7,-12.1,0.636,1.9,2
1999,LaDainian Tomlinson,TCU,WAC,12,6.5,20,16,5.3,0,6.4,20,164.5,7,171.5,25.333333333333332,30.2,-5.75,0.667,4.2272727272727275,5.3
1999,Chester Taylor,Toledo,MAC,11,6.5,12,8,5.9,0,6.4,12,106.9090909090909,4.2727272727272725,111.18181818181819,16.545454545454547,26.6,-8.96,0.545,4.01,5.4
1999,Trung Canidate,Arizona,Pac-10,12,6.3,11,30,8.4,1,6.6,12,133.5,21.083333333333332,154.58333333333334,21.083333333333332,28.3,1.66,0.5,3.675,5.7
1999,Travis Henry,Tennessee,SEC,11,6.3,8,3,1,0,6.2,8,71.81818181818181,0.2727272727272727,72.0909090909091,11.363636363636363,30.8,7.14,0.75,3.9714285714285715,4.5
1999,Derrick Ward,Fresno State,WAC,12,6.2,6,0,0,0,6.2,6,68.66666666666667,0,68.66666666666667,11,31.8,-4.38,0.615,4.533333333333333,6.3
1999,Ron Dayne,Wisconsin,Big Ten,12,6,20,1,9,0,6,20,169.5,0.75,170.25,28.083333333333332,34.1,0.88,0.833,3.8857142857142857,5.1
1999,Correll Buckhalter,Nebraska,Big 12,11,6,6,3,7,0,6,6,60.18181818181818,1.9090909090909092,62.09090909090909,10.090909090909092,34,5.15,0.923,4.4,5.4
1999,Clinton Portis,Miami (FL),Big East,10,5.9,8,4,11,2,6,10,83.8,4.4,88.2,14.3,33.2,3.86,0.692,4.4,5.5
1999,Mike Green,Houston,CUSA,10,5.9,8,6,7.7,0,6,8,83.8,4.6,88.4,14.2,23.1,-1.74,0.636,4.05,4.7
1999,Shaud Williams,Texas Tech,Big 12,10,5.9,7,6,9,0,6,7,65.8,5.4,71.2,11.2,23,-1.83,0.545,2.8666666666666667,4
1999,Cedric Cobbs,Arkansas,SEC,11,5.8,3,11,5.5,1,5.7,4,60.72727272727273,5.454545454545454,66.18181818181819,10.545454545454545,29.4,2.59,0.667,2.65,3
1999,Kevin McDougal,Colorado State,MWC,10,5.6,8,8,7.3,0,5.7,8,116.4,5.8,122.2,20.7,28.8,0.35,0.667,2.8,2.8
1999,Earnest Graham,Florida,SEC,9,5.6,5,6,6.2,0,5.6,5,72.66666666666667,4.111111111111111,76.77777777777777,13,31,6.86,0.692,4.7,5.6
1999,Kenton Keith,New Mexico State,Big West,7,5.6,1,4,6.8,0,5.7,1,60.285714285714285,3.857142857142857,64.14285714285714,10.714285714285714,28.3,-7.1,0.545,4.4,4.4
1999,Frank Moreau,Louisville,CUSA,10,5.5,17,38,7.5,0,5.8,17,128.9,28.5,157.4,23.3,36.9,-0.31,0.583,3.05,3.4
1999,Deuce McAllister,Ole Miss,SEC,11,5.5,13,23,11.1,1,6.2,14,84.54545454545455,23.272727272727273,107.81818181818181,15.272727272727273,26.9,3.37,0.667,4.2875,5.7
1999,Thomas Jones,Virginia,ACC,11,5.4,16,22,10.9,1,5.7,17,163.45454545454547,21.727272727272727,185.1818181818182,30.363636363636363,28.8,3.66,0.583,3.875,4.6
1999,Michael Wiley,Ohio State,Big Ten,12,5.2,10,14,10.9,1,5.6,11,79.33333333333333,12.75,92.08333333333333,15.25,23.8,7.39,0.5,6.2,7.6
1999,Ken Simonton,Oregon State,Pac-10,12,5.1,19,21,10.4,0,5.4,19,123.83333333333333,18.25,142.08333333333334,24.5,28.9,-0.91,0.583,2,2
1999,Avon Cobourne,West Virginia,Big East,10,5.1,10,16,7.9,0,5.3,10,113.8,12.6,126.4,22.4,26.5,1.65,0.364,2.7,2.7
1999,Dee Brown,Syracuse,Big East,11,5.1,4,13,4,0,5,4,67.36363636363636,4.7272727272727275,72.0909090909091,13.181818181818182,25,0.15,0.583,2.966666666666667,3.5
1999,T.J. Duckett,Michigan State,Big Ten,12,5.1,10,2,16,0,5.3,10,50.5,2.6666666666666665,53.166666666666664,9.833333333333334,31.5,7.03,0.833,3.914285714285714,5.2
1999,Shyrone Stith,Virginia Tech,Big East,12,5,13,4,12,0,5.1,13,98.91666666666667,4,102.91666666666667,19.75,40.3,0.99,0.917,2.8,2.8
1999,Mike Anderson,Utah,MWC,10,5,10,3,13.3,1,5.1,11,97.7,4,101.7,19.5,31.7,-1.51,0.75,4.38,5
1999,Tony Fisher,Notre Dame,Ind,12,5,5,18,16.4,2,6.2,7,65.25,24.666666666666668,89.91666666666667,13,29,6.84,0.417,3.36,5
1999,Eric McCoo,Penn State,Big Ten,12,5,4,22,11.3,1,5.8,5,61.583333333333336,20.75,82.33333333333333,12.333333333333334,32.1,6.25,0.769,6,6
1999,Moran Norris,Kansas,Big 12,12,5,8,10,6.4,1,5.1,9,44.75,5.333333333333333,50.083333333333336,8.916666666666666,24.5,1.19,0.417,2.65,2.9
